,id,title,rating,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
1921,5925,The Great Escape,7.942,2276,Released,1963-07-03,11744471,173,False,/1pz4ZArUTM1jrpR6XkYuDlEQncG.jpg,4000000,tt0057115,en,The Great Escape,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",49.875,/gBH4H8UMFxl139HaLz6lRuvsel8.jpg,Put a fence in front of these men... and they'll climb it!,"Adventure, Drama, History, Thriller, War","The Mirisch Company, United Artists",United States of America,"English, German, French, Russian","epic, uniform, swastika, prisoner, based on novel or book, nazi, escape, optimism, freedom, machinegun, switzerland, shower, dystopia, baseball, famous score, world war ii, prisoner of war, claustrophobia, attempt to escape, barbed wire, based on true story, prison guard, prison escape, tragedy, solitary confinement, motorcycle, alps mountains, british officer, 1940s, luftwaffe"
1927,11005,Awakenings,7.753,2271,Released,1990-12-04,52096475,120,False,/oUNAGuc28xNxeUg2NpXuT3qKup0.jpg,31000000,tt0099077,en,Awakenings,"Dr. Malcolm Sayer, a shy research physician, uses an experimental drug to ""awaken"" the catatonic victims of a rare disease. Leonard is the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor.",14.952,/9gztZXuHLG6AJ0fgqGd7Q43cWRI.jpg,There is no such thing as a simple miracle.,Drama,Parkes/Lasker productions,United States of America,English,"coma, experiment, based on novel or book, hope, miracle, based on true story, hospital, illness, woman director, comatose"
1933,502033,Sound of Metal,7.74,2260,Released,2020-11-20,516520,121,False,/7b5R8FfGUzlxfhOkPpL3xyIeuyF.jpg,0,tt5363618,en,Sound of Metal,"Metal drummer Ruben begins to lose his hearing. When a doctor tells him his condition will worsen, he thinks his career and life is over. His girlfriend Lou checks the former addict into a rehab for the deaf hoping it will prevent a relapse and help him adapt to his new life. After being welcomed and accepted just as he is, Ruben must choose between his new normal and the life he once knew.",17.475,/3178oOJKKPDeQ2legWQvMPpllv.jpg,Music was his world. Then silence revealed a new one.,"Drama, Music","Flat 7, Ward Four, Caviar",United States of America,"English, French","deaf, missouri, drums, heavy metal, addiction, sign languages, hearing impaired"
1940,49797,I Saw the Devil,7.802,2257,Released,2010-08-12,0,144,False,/ylqOWMU3nyZqg8hjJBG4EPdsGSk.jpg,0,tt1588170,ko,악마를 보았다,"Kyung-Chul is a dangerous psychopath who kills for pleasure. Soo-Hyun, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.",24.682,/zp5NrmYp80axIGiEiYPmm1CW6uH.jpg,Abandon all compassion.,"Thriller, Horror","Softbank Ventures, Peppermint&company, Siz Entertainment, Finecut, Michigan Venture Capital, CJ Entertainment, Showbox",South Korea,Korean,"psychopath, cemetery, police chief, secret agent, revenge, murder, serial killer, mercilessness, severed head, brutality, cannibal, tracking device, south korea, sadistic killer"
1955,451915,Beautiful Boy,7.554,2241,Released,2018-10-12,7649973,121,False,/vy5bKKjcdws80nF9xSCeuXqOyuL.jpg,25000000,tt1226837,en,Beautiful Boy,"After he and his first wife separate, journalist David Sheff struggles to help their teenage son, who goes from experimenting with drugs to becoming devastatingly addicted to methamphetamine.",13.012,/u2Gfv0mz3xePsgyCPHovrnFL1sB.jpg,"A true story of addiction, survival and family.",Drama,"Plan B Entertainment, Big Indie Pictures, Amazon Studios",United States of America,English,"based on novel or book, san francisco, california, drug addiction, biography, based on true story, drug rehabilitation, based on memoir or autobiography, father son relationship"
1967,5528,The Chorus,7.713,2217,Released,2004-03-17,0,97,False,/vcPCnRQSsZaCJJ9q75u7dWCh3c2.jpg,0,tt0372824,fr,Les Choristes,"Set in 1940s France, a new teacher at a school for disruptive boys gives hope and inspiration.",22.396,/zsWq5fa4Db7im4a3QnkoOns6782.jpg,,Drama,"Galatée Films, Pathé Renn Productions, France 2 Cinéma, Novo Arturo Films, Vega Film, Miramax","France, Germany, Switzerland",French,"penalty, boarding school, choir, diary, musical, boys' choir, dormitory, principal, boys' boarding school, 1940s, music movie"
1976,338,"Good Bye, Lenin!",7.56,2206,Released,2003-02-13,79384880,121,False,/oJeJTGIXgHIvg83AofuRV3KBf0y.jpg,4800000,tt0301357,de,"Good Bye, Lenin!",Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,15.941,/2QlsdRwkug30lw6DAWG8pxmMuFQ.jpg,,"Comedy, Drama","WDR, ARTE, X Filme Creative Pool",Germany,German,"husband wife relationship, coma, bureaucracy, police state, berlin wall, loss of loved one, german democratic republic, socialism, single"
1979,705861,Hustle,7.787,2197,Released,2022-06-03,0,118,False,/hGr0FrLI74vqpBWTBOPloDBwOAK.jpg,0,tt8009428,en,Hustle,"After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.",32.032,/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,Are you obsessed with this game?,"Drama, Comedy","SpringHill Entertainment, Roth-Kirschenbaum Films, Happy Madison Productions",United States of America,"English, Spanish","spain, sports, training, basketball, teenage pregnancy, basketball player, opportunity, dramedy, interracial family"
1983,553,Dogville,7.778,2194,Released,2003-05-19,16680836,178,False,/r3xsFBD1VTUusk393bBc7SsDUJe.jpg,10000000,tt0276919,en,Dogville,"A mysterious woman named Grace hides in a small mountain town from criminals who pursue her. The town is two-faced and offers to harbor Grace as long as she can make it worth their effort, so Grace works hard under the employ of various townspeople to win their favor. Tensions flare, however, and Grace's status as a helpless outsider provokes vicious contempt and abuse from the citizens of Dogville.",15.67,/lraVawavIXh5geMlVjpzCw9TGwR.jpg,A quiet little town not far from here.,"Crime, Drama, Thriller","YLE, Zentropa Entertainments, DR, Trollhättan Film, Memfis Film, France 3 Cinéma, Slot Machine, Liberator Productions, Nederlandse Programma Stichting (NPS), Isabella Films B.V., Pain Unlimited GmbH Filmproduktion, Something Else B.V., Sigma Films, Zoma Films Ltd., ARTE France Cinéma, SVT, WDR/Arte, Film i Väst, Edith Film, Invicta Capital, 4 1/2, TV 2","Denmark, France, Germany, Netherlands, Norway, Sweden, United Kingdom",English,"friendship, bondage, rape, police, village life, refugee, blackmail, mountain, american dream, bank robber, last judgment, mountain village, exploitation, rocky mountains, woman martyr, physical work, wanted poster, forced labour, slavery, recession, hoodlum"
1989,531428,Portrait of a Lady on Fire,8.178,2187,Released,2019-06-17,9923127,120,False,/foFq1RZWQIgFuCQ0nyYccywjFyX.jpg,5740000,tt8613070,fr,Portrait de la jeune fille en feu,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",22.175,/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,Don't regret. Remember.,"Drama, Romance","Lilies Films, ARTE France Cinéma, Hold Up Films",France,"Italian, French","island, fire, beach, arranged marriage, orpheus, classical music, painting, painter, greek mythology, lesbian relationship, person on fire, period drama, lesbian sex, portrait, lgbt, 18th century, woman director, abortion, portrait drawing, posing for a portrait, women gathering, women in film, walk, painting lesson, symphony orchestra, lesbian, woman falls in love, vivaldi, women"
1999,10494,Perfect Blue,8.287,2175,Released,1998-02-28,112536,81,False,/A1Larywbw79kZQqkvCEiPHJqdLN.jpg,830000,tt0156887,ja,PERFECT BLUE,"Pop singer Mima Kirigow looks forward to a bright new career when she quits her chart-topping trio to become an actress. When she lands a role in a sexually charged murder mystery, Mima’s life begins to fall apart.",30.077,/bee6ZQVaSAUhlBinsP9In8x8vO1.jpg,The color of illusion is Perfect Blue.,"Animation, Thriller","Madhouse, Rex Entertainment, Kotobuki Seihan Printing, Asahi Broadcasting Corporation, Fangs Co.",Japan,Japanese,"career, japan, paranoia, stalker, celebrity, singer, fame, female protagonist, psychological thriller, mental illness, madness, split personality, adult animation, j-pop, celebrity worship, anime, aspiring actress"
2001,10331,Night of the Living Dead,7.62,2173,Released,1968-10-04,30000000,96,False,/d0NwvSRJQQzkubWKsidX4caQ6Yi.jpg,114000,tt0063350,en,Night of the Living Dead,"A disparate group of individuals takes refuge in an abandoned house when corpses begin to leave the graveyard in search of fresh human bodies to devour. The pragmatic Ben does his best to control the situation, but when the murderous zombies surround the house, the other survivors begin to panic.",22.412,/iLgyayS7fl6FrWDq7htq8K13WuI.jpg,"If it doesn't scare you, you're already dead!",Horror,Image Ten,United States of America,English,"sibling relationship, pennsylvania, usa, loss of loved one, gun, gas station, cemetery, cellar, house, barricade, zombie, black and white, trapped, bitten, farm house"
2007,829280,Enola Holmes 2,7.547,2166,Released,2022-11-04,0,129,False,/n2OaA7Je0fgcVnfJM7xDJoPny7x.jpg,0,tt14641788,en,Enola Holmes 2,"Now a detective-for-hire like her infamous brother, Enola Holmes takes on her first official case to find a missing girl, as the sparks of a dangerous conspiracy ignite a mystery that requires the help of friends — and Sherlock himself — to unravel.",31.817,/tegBpjM5ODoYoM1NjaiHVLEA0QM.jpg,Go Big. Go Holmes.,"Adventure, Mystery, Comedy, Crime","Legendary Pictures, PCMA Productions","United States of America, United Kingdom",English,"detective, victorian england, sequel, female detective, sherlock holmes"
2014,132344,Before Midnight,7.513,2158,Released,2013-04-05,11176469,109,False,/uFAKxHJH8A6nzqQQKrtQYvANCjo.jpg,3000000,tt2209418,en,Before Midnight,"It has been nine years since we last met Jesse and Celine, the French-American couple who once met on a train in Vienna. Now, live in Paris with twin daughters, but have spent a summer in Greece on the invitation of an author colleague of Jesse's. When the vacation is over and Jesse must send his teenage son off to the States, he begins to question his life decisions, and his relationship with Celine is at risk.",14.361,/qbGKJmNUroDz75kh5Oafoall89e.jpg,Everything's better with maturity.,"Romance, Drama","Castle Rock Entertainment, Detour Filmproduction, Faliro House Productions, Venture Forth","Greece, United States of America","English, Greek, French","hotel, hotel room, dream, airport, greece, greek, friends, author, writer, summer vacation, twins"
2020,20453,3 Idiots,7.984,2154,Released,2009-12-23,70000000,170,False,/u7kuUaySqXBVAtqEl9vkTkAzHV9.jpg,9000000,tt1187043,hi,3 Idiots,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",28.111,/66A9MqXOyVFCssoloscw79z8Tew.jpg,Aal Izz Well!,"Drama, Comedy","Vidhu Vinod Chopra Productions, Vinod Chopra Films",India,"English, Hindi, Sanskrit","suicide, suicide attempt, college, slapstick comedy, coming of age, friends, engineering, subjective camera"
2021,7347,Elite Squad,8.057,2150,Released,2007-10-12,14759148,115,False,/tGb044NgQYQJr58fta5O3OB6SpQ.jpg,4000000,tt0861739,pt,Tropa de Elite,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",31.549,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,On the streets of Rio only the elite survive,"Drama, Action, Crime","Universal Pictures do Brasil, The Weinstein Company, Zazen Produções, Estúdios Mega, Quanta Centro de Produções Cinematográficas, Costa Films, Posto 9, Feijão Filmes",Brazil,Portuguese,"drug dealer, police brutality, slum, war on drugs, drug trafficking, rio de janeiro, torturing police, special forces, law enforcement, brazilian cinema"
2022,13363,The Man from Earth,7.62,2150,Released,2007-06-10,0,87,False,/gt4EnUGbbGbNOX0q47YII3WxB48.jpg,200000,tt0756683,en,The Man from Earth,"An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years.",20.303,/V086R82gNgWrotaXZFO4JhdgB1.jpg,From one of the acclaimed writers of Star Trek and The Twilight Zone comes a story that transcends both time and space...,"Science Fiction, Drama",Falling Sky Entertainment,United States of America,English,"immortality, birthday, legend, philosophy, professor, psychology, bible, time, survival, anthropology, prehistory, religion, memory, church, cavemen"
